time,data
1365,2.31609e+76
1366,2.31949e+76
1367,2.32289e+76
1368,2.32629e+76
1369,2.32969e+76
1370,2.33309e+76
1371,2.3365e+76
1372,2.33991e+76
1373,2.34332e+76
1374,2.34674e+76
1375,2.35015e+76
1376,2.35357e+76
1377,2.357e+76
1378,2.36042e+76
1379,2.36385e+76
1380,2.36728e+76
1381,2.37071e+76
1382,2.37414e+76
1383,2.37758e+76
1384,2.38102e+76
1385,2.38446e+76
1386,2.38791e+76
1387,2.39135e+76
1388,2.3948e+76
1389,2.39826e+76
1390,2.40171e+76
1391,2.40517e+76
1392,2.40863e+76
1393,2.41209e+76
1394,2.41555e+76
1395,2.41902e+76
1396,2.42249e+76
1397,2.42596e+76
1398,2.42943e+76
1399,2.43291e+76
1400,2.43639e+76
1401,2.43987e+76
1402,2.44336e+76
1403,2.44684e+76
1404,2.45033e+76
1405,2.45382e+76
1406,2.45732e+76
1407,2.46082e+76
1408,2.46431e+76
1409,2.46782e+76
1410,2.47132e+76
1411,2.47483e+76
1412,2.47834e+76
1413,2.48185e+76
1414,2.48536e+76
1415,2.48888e+76
1416,2.4924e+76
1417,2.49592e+76
1418,2.49944e+76
1419,2.50297e+76
1420,2.5065e+76
1421,2.51003e+76
1422,2.51356e+76
1423,2.5171e+76
1424,2.52064e+76
1425,2.52418e+76
1426,2.52773e+76
1427,2.53127e+76
1428,2.53482e+76
1429,2.53837e+76
1430,2.54193e+76
1431,2.54548e+76
1432,2.54904e+76
1433,2.5526e+76
1434,2.55617e+76
1435,2.55973e+76
1436,2.5633e+76
1437,2.56687e+76
1438,2.57045e+76
1439,2.57402e+76
1440,2.5776e+76
1441,2.58118e+76
1442,2.58477e+76
1443,2.58835e+76
1444,2.59194e+76
1445,2.59553e+76
1446,2.59913e+76
1447,2.60272e+76
1448,2.60632e+76
1449,2.60992e+76
1450,2.61353e+76
1451,2.61713e+76
1452,2.62074e+76
1453,2.62435e+76
1454,2.62797e+76
1455,2.63158e+76
1456,2.6352e+76
1457,2.63882e+76
1458,2.64244e+76
1459,2.64607e+76
1460,2.6497e+76
1461,2.65333e+76
1462,2.65696e+76
1463,2.6606e+76
1464,2.66424e+76
1465,2.66788e+76
1466,2.67152e+76
1467,2.67517e+76
1468,2.67882e+76
1469,2.68247e+76
1470,2.68612e+76
1471,2.68978e+76
1472,2.69344e+76
1473,2.6971e+76
1474,2.70076e+76
1475,2.70442e+76
1476,2.70809e+76
1477,2.71176e+76
1478,2.71544e+76
1479,2.71911e+76
1480,2.72279e+76
1481,2.72647e+76
1482,2.73015e+76
1483,2.73384e+76
1484,2.73753e+76
1485,2.74122e+76
1486,2.74491e+76
1487,2.74861e+76
1488,2.75231e+76
1489,2.75601e+76
1490,2.75971e+76
1491,2.76342e+76
1492,2.76712e+76
1493,2.77083e+76
1494,2.77455e+76
1495,2.77826e+76
1496,2.78198e+76
1497,2.7857e+76
1498,2.78942e+76
1499,2.79315e+76
1500,2.79688e+76
1501,2.80061e+76
1502,2.80434e+76
1503,2.80808e+76
1504,2.81181e+76
1505,2.81555e+76
1506,2.8193e+76
1507,2.82304e+76
1508,2.82679e+76
1509,2.83054e+76
1510,2.83429e+76
1511,2.83805e+76
1512,2.84181e+76
1513,2.84557e+76
1514,2.84933e+76
1515,2.85309e+76
1516,2.85686e+76
1517,2.86063e+76
1518,2.86441e+76
1519,2.86818e+76
1520,2.87196e+76
1521,2.87574e+76
1522,2.87952e+76
1523,2.88331e+76
1524,2.88709e+76
1525,2.89088e+76
1526,2.89468e+76
1527,2.89847e+76
1528,2.90227e+76
1529,2.90607e+76
1530,2.90987e+76
1531,2.91368e+76
1532,2.91748e+76
1533,2.92129e+76
1534,2.92511e+76
1535,2.92892e+76
1536,2.93274e+76
1537,2.93656e+76
1538,2.94038e+76
1539,2.94421e+76
1540,2.94803e+76
1541,2.95186e+76
1542,2.9557e+76
1543,2.95953e+76
1544,2.96337e+76
1545,2.96721e+76
1546,2.97105e+76
1547,2.97489e+76
1548,2.97874e+76
1549,2.98259e+76
1550,2.98644e+76
1551,2.9903e+76
1552,2.99416e+76
1553,2.99801e+76
1554,3.00188e+76
1555,3.00574e+76
1556,3.00961e+76
1557,3.01348e+76
1558,3.01735e+76
1559,3.02123e+76
1560,3.0251e+76
1561,3.02898e+76
1562,3.03286e+76
1563,3.03675e+76
1564,3.04064e+76
1565,3.04453e+76
1566,3.04842e+76
1567,3.05231e+76
1568,3.05621e+76
1569,3.06011e+76
1570,3.06401e+76
1571,3.06791e+76
1572,3.07182e+76
1573,3.07573e+76
1574,3.07964e+76
1575,3.08356e+76
1576,3.08747e+76
1577,3.09139e+76
1578,3.09532e+76
1579,3.09924e+76
1580,3.10317e+76
1581,3.1071e+76
1582,3.11103e+76
1583,3.11496e+76
1584,3.1189e+76
1585,3.12284e+76
1586,3.12678e+76
1587,3.13072e+76
1588,3.13467e+76
1589,3.13862e+76
1590,3.14257e+76
1591,3.14653e+76
1592,3.15048e+76
1593,3.15444e+76
1594,3.1584e+76
1595,3.16237e+76
1596,3.16633e+76
1597,3.1703e+76
1598,3.17427e+76
1599,3.17825e+76
1600,3.18222e+76
1601,3.1862e+76
1602,3.19019e+76
1603,3.19417e+76
1604,3.19816e+76
1605,3.20214e+76
1606,3.20614e+76
1607,3.21013e+76
1608,3.21413e+76
1609,3.21813e+76
1610,3.22213e+76
1611,3.22613e+76
1612,3.23014e+76
1613,3.23415e+76
1614,3.23816e+76
1615,3.24217e+76
1616,3.24619e+76
1617,3.25021e+76
1618,3.25423e+76
1619,3.25825e+76
1620,3.26228e+76
1621,3.26631e+76
1622,3.27034e+76
1623,3.27437e+76
1624,3.27841e+76
1625,3.28245e+76
1626,3.28649e+76
1627,3.29053e+76
1628,3.29458e+76
1629,3.29863e+76
1630,3.30268e+76
1631,3.30673e+76
1632,3.31079e+76
1633,3.31485e+76
1634,3.31891e+76
1635,3.32297e+76
1636,3.32704e+76
1637,3.3311e+76
1638,3.33518e+76
1639,3.33925e+76
1640,3.34332e+76
1641,3.3474e+76
1642,3.35148e+76
1643,3.35557e+76
1644,3.35965e+76
1645,3.36374e+76
1646,3.36783e+76
1647,3.37193e+76
1648,3.37602e+76
1649,3.38012e+76
1650,3.38422e+76
1651,3.38832e+76
1652,3.39243e+76
1653,3.39654e+76
1654,3.40065e+76
1655,3.40476e+76
1656,3.40888e+76
1657,3.413e+76
1658,3.41712e+76
1659,3.42124e+76
1660,3.42537e+76
1661,3.42949e+76
1662,3.43363e+76
1663,3.43776e+76
1664,3.44189e+76
1665,3.44603e+76
1666,3.45017e+76
1667,3.45432e+76
1668,3.45846e+76
1669,3.46261e+76
1670,3.46676e+76
1671,3.47091e+76
1672,3.47507e+76
1673,3.47923e+76
1674,3.48339e+76
1675,3.48755e+76
1676,3.49172e+76
1677,3.49588e+76
1678,3.50005e+76
1679,3.50423e+76
1680,3.5084e+76
1681,3.51258e+76
1682,3.51676e+76
1683,3.52094e+76
1684,3.52513e+76
1685,3.52932e+76
1686,3.53351e+76
1687,3.5377e+76
1688,3.5419e+76
1689,3.54609e+76
1690,3.55029e+76
1691,3.5545e+76
1692,3.5587e+76
1693,3.56291e+76
1694,3.56712e+76
1695,3.57133e+76
1696,3.57555e+76
1697,3.57977e+76
1698,3.58399e+76
1699,3.58821e+76
1700,3.59243e+76
1701,3.59666e+76
1702,3.60089e+76
1703,3.60512e+76
1704,3.60936e+76
1705,3.6136e+76
1706,3.61784e+76
1707,3.62208e+76
1708,3.62632e+76
1709,3.63057e+76
1710,3.63482e+76
1711,3.63907e+76
1712,3.64333e+76
1713,3.64759e+76
1714,3.65185e+76
1715,3.65611e+76
1716,3.66037e+76
1717,3.66464e+76
1718,3.66891e+76
1719,3.67318e+76
1720,3.67746e+76
1721,3.68174e+76
1722,3.68602e+76
1723,3.6903e+76
1724,3.69458e+76
1725,3.69887e+76
1726,3.70316e+76
1727,3.70745e+76
1728,3.71175e+76
1729,3.71604e+76
1730,3.72034e+76
1731,3.72465e+76
1732,3.72895e+76
1733,3.73326e+76
1734,3.73757e+76
1735,3.74188e+76
1736,3.74619e+76
1737,3.75051e+76
1738,3.75483e+76
1739,3.75915e+76
1740,3.76348e+76
1741,3.76781e+76
1742,3.77213e+76
1743,3.77647e+76
1744,3.7808e+76
1745,3.78514e+76
1746,3.78948e+76
1747,3.79382e+76
1748,3.79816e+76
1749,3.80251e+76
1750,3.80686e+76
1751,3.81121e+76
1752,3.81557e+76
1753,3.81992e+76
1754,3.82428e+76
1755,3.82865e+76
1756,3.83301e+76
1757,3.83738e+76
1758,3.84175e+76
1759,3.84612e+76
1760,3.85049e+76
1761,3.85487e+76
1762,3.85925e+76
1763,3.86363e+76
1764,3.86801e+76
1765,3.8724e+76
1766,3.87679e+76
1767,3.88118e+76
1768,3.88558e+76
1769,3.88997e+76
1770,3.89437e+76
1771,3.89877e+76
1772,3.90318e+76
1773,3.90758e+76
1774,3.91199e+76
1775,3.9164e+76
1776,3.92082e+76
1777,3.92524e+76
1778,3.92965e+76
1779,3.93408e+76
1780,3.9385e+76
1781,3.94293e+76
1782,3.94736e+76
1783,3.95179e+76
1784,3.95622e+76
1785,3.96066e+76
1786,3.9651e+76
1787,3.96954e+76
1788,3.97398e+76
1789,3.97843e+76
1790,3.98288e+76
1791,3.98733e+76
1792,3.99178e+76
1793,3.99624e+76
1794,4.0007e+76
1795,4.00516e+76
1796,4.00962e+76
1797,4.01409e+76
1798,4.01856e+76
1799,4.02303e+76
1800,4.0275e+76
1801,4.03198e+76
1802,4.03646e+76
1803,4.04094e+76
1804,4.04542e+76
1805,4.04991e+76
1806,4.0544e+76
1807,4.05889e+76
1808,4.06338e+76
1809,4.06788e+76
1810,4.07238e+76
1811,4.07688e+76
1812,4.08138e+76
1813,4.08589e+76
1814,4.0904e+76
1815,4.09491e+76
1816,4.09942e+76
1817,4.10394e+76
1818,4.10846e+76
1819,4.11298e+76
1820,4.1175e+76
1821,4.12203e+76
1822,4.12655e+76
1823,4.13109e+76
1824,4.13562e+76
1825,4.14016e+76
1826,4.14469e+76
1827,4.14923e+76
1828,4.15378e+76
1829,4.15832e+76
1830,4.16287e+76
1831,4.16742e+76
1832,4.17198e+76
1833,4.17653e+76
1834,4.18109e+76
1835,4.18565e+76
1836,4.19021e+76
1837,4.19478e+76
1838,4.19935e+76
1839,4.20392e+76
1840,4.20849e+76
1841,4.21307e+76
1842,4.21765e+76
1843,4.22223e+76
1844,4.22681e+76
1845,4.2314e+76
1846,4.23598e+76
1847,4.24057e+76
1848,4.24517e+76
1849,4.24976e+76
1850,4.25436e+76
1851,4.25896e+76
1852,4.26356e+76
1853,4.26817e+76
1854,4.27278e+76
1855,4.27739e+76
1856,4.282e+76
1857,4.28662e+76
1858,4.29124e+76
1859,4.29586e+76
1860,4.30048e+76
1861,4.3051e+76
1862,4.30973e+76
1863,4.31436e+76
1864,4.31899e+76
1865,4.32363e+76
1866,4.32827e+76
1867,4.33291e+76
1868,4.33755e+76
1869,4.3422e+76
1870,4.34684e+76
1871,4.35149e+76
1872,4.35615e+76
1873,4.3608e+76
1874,4.36546e+76
1875,4.37012e+76
1876,4.37478e+76
1877,4.37945e+76
1878,4.38412e+76
1879,4.38879e+76
1880,4.39346e+76
1881,4.39813e+76
1882,4.40281e+76
1883,4.40749e+76
1884,4.41217e+76
1885,4.41686e+76
1886,4.42155e+76
1887,4.42624e+76
1888,4.43093e+76
1889,4.43562e+76
1890,4.44032e+76
1891,4.44502e+76
1892,4.44972e+76
1893,4.45443e+76
1894,4.45914e+76
1895,4.46385e+76
1896,4.46856e+76
1897,4.47327e+76
1898,4.47799e+76
1899,4.48271e+76
1900,4.48743e+76
1901,4.49216e+76
1902,4.49689e+76
1903,4.50162e+76
1904,4.50635e+76
1905,4.51108e+76
1906,4.51582e+76
1907,4.52056e+76
1908,4.5253e+76
1909,4.53005e+76
1910,4.53479e+76
1911,4.53954e+76
1912,4.5443e+76
1913,4.54905e+76
1914,4.55381e+76
1915,4.55857e+76
1916,4.56333e+76
1917,4.56809e+76
1918,4.57286e+76
1919,4.57763e+76
1920,4.5824e+76
1921,4.58718e+76
1922,4.59196e+76
1923,4.59673e+76
1924,4.60152e+76
1925,4.6063e+76
1926,4.61109e+76
1927,4.61588e+76
1928,4.62067e+76
1929,4.62546e+76
1930,4.63026e+76
1931,4.63506e+76
1932,4.63986e+76
1933,4.64467e+76
1934,4.64947e+76
1935,4.65428e+76
1936,4.6591e+76
1937,4.66391e+76
1938,4.66873e+76
1939,4.67355e+76
1940,4.67837e+76
1941,4.68319e+76
1942,4.68802e+76
1943,4.69285e+76
1944,4.69768e+76
1945,4.70251e+76
1946,4.70735e+76
1947,4.71219e+76
1948,4.71703e+76
1949,4.72188e+76
1950,4.72672e+76
1951,4.73157e+76
1952,4.73642e+76
1953,4.74128e+76
1954,4.74613e+76
1955,4.75099e+76
1956,4.75585e+76
1957,4.76072e+76
1958,4.76559e+76
1959,4.77045e+76
1960,4.77533e+76
1961,4.7802e+76
1962,4.78508e+76
1963,4.78996e+76
1964,4.79484e+76
1965,4.79972e+76
1966,4.80461e+76
1967,4.8095e+76
1968,4.81439e+76
1969,4.81928e+76
1970,4.82418e+76
1971,4.82908e+76
1972,4.83398e+76
1973,4.83888e+76
1974,4.84379e+76
1975,4.8487e+76
1976,4.85361e+76
1977,4.85852e+76
1978,4.86344e+76
1979,4.86836e+76
1980,4.87328e+76
1981,4.8782e+76
1982,4.88313e+76
1983,4.88806e+76
1984,4.89299e+76
1985,4.89792e+76
1986,4.90286e+76
1987,4.9078e+76
1988,4.91274e+76
1989,4.91768e+76
1990,4.92263e+76
1991,4.92758e+76
1992,4.93253e+76
1993,4.93748e+76
1994,4.94244e+76
1995,4.9474e+76
1996,4.95236e+76
1997,4.95732e+76
1998,4.96229e+76
1999,4.96726e+76
2000,4.97223e+76
2001,4.9772e+76
2002,4.98218e+76
2003,4.98715e+76
2004,4.99213e+76
2005,4.99712e+76
2006,5.0021e+76
2007,5.00709e+76
2008,5.01208e+76
2009,5.01708e+76
2010,5.02207e+76
2011,5.02707e+76
2012,5.03207e+76
2013,5.03708e+76
2014,5.04208e+76
2015,5.04709e+76
2016,5.0521e+76
2017,5.05711e+76
2018,5.06213e+76
2019,5.06715e+76
2020,5.07217e+76
2021,5.07719e+76
2022,5.08222e+76
2023,5.08724e+76
2024,5.09228e+76
2025,5.09731e+76
2026,5.10234e+76
2027,5.10738e+76
2028,5.11242e+76
2029,5.11747e+76
2030,5.12251e+76
2031,5.12756e+76
2032,5.13261e+76
2033,5.13766e+76
2034,5.14272e+76
2035,5.14778e+76
2036,5.15284e+76
2037,5.1579e+76
2038,5.16297e+76
2039,5.16803e+76
2040,5.1731e+76
2041,5.17818e+76
2042,5.18325e+76
2043,5.18833e+76
2044,5.19341e+76
2045,5.19849e+76
2046,5.20358e+76
2047,5.20867e+76
2048,5.21376e+76
2049,5.21885e+76
2050,5.22395e+76
2051,5.22904e+76
2052,5.23414e+76
2053,5.23925e+76
2054,5.24435e+76
2055,5.24946e+76
2056,5.25457e+76
2057,5.25968e+76
2058,5.2648e+76
2059,5.26991e+76
2060,5.27503e+76
2061,5.28016e+76
2062,5.28528e+76
2063,5.29041e+76
2064,5.29554e+76
2065,5.30067e+76
2066,5.30581e+76
2067,5.31095e+76
2068,5.31609e+76
2069,5.32123e+76
2070,5.32637e+76
2071,5.33152e+76
2072,5.33667e+76
2073,5.34182e+76
2074,5.34698e+76
2075,5.35214e+76
2076,5.3573e+76
2077,5.36246e+76
2078,5.36762e+76
2079,5.37279e+76
2080,5.37796e+76
2081,5.38313e+76
2082,5.38831e+76
2083,5.39348e+76
2084,5.39866e+76
2085,5.40385e+76
2086,5.40903e+76
2087,5.41422e+76
2088,5.41941e+76
2089,5.4246e+76
2090,5.4298e+76
2091,5.43499e+76
2092,5.44019e+76
2093,5.44539e+76
2094,5.4506e+76
2095,5.45581e+76
2096,5.46102e+76
2097,5.46623e+76
2098,5.47144e+76
2099,5.47666e+76
2100,5.48188e+76
2101,5.4871e+76
2102,5.49233e+76
2103,5.49755e+76
2104,5.50278e+76
2105,5.50801e+76
2106,5.51325e+76
2107,5.51849e+76
2108,5.52373e+76
2109,5.52897e+76
2110,5.53421e+76
2111,5.53946e+76
2112,5.54471e+76
2113,5.54996e+76
2114,5.55521e+76
2115,5.56047e+76
2116,5.56573e+76
2117,5.57099e+76
2118,5.57626e+76
2119,5.58152e+76
2120,5.58679e+76
2121,5.59207e+76
2122,5.59734e+76
2123,5.60262e+76
2124,5.6079e+76
2125,5.61318e+76
2126,5.61846e+76
2127,5.62375e+76
2128,5.62904e+76
2129,5.63433e+76
2130,5.63962e+76
2131,5.64492e+76
2132,5.65022e+76
2133,5.65552e+76
2134,5.66082e+76
2135,5.66613e+76
2136,5.67144e+76
2137,5.67675e+76
2138,5.68207e+76
2139,5.68738e+76
2140,5.6927e+76
2141,5.69802e+76
2142,5.70335e+76
2143,5.70867e+76
2144,5.714e+76
2145,5.71933e+76
2146,5.72467e+76
2147,5.73e+76
2148,5.73534e+76
2149,5.74068e+76
2150,5.74603e+76
2151,5.75138e+76
2152,5.75672e+76
2153,5.76208e+76
2154,5.76743e+76
2155,5.77279e+76
2156,5.77814e+76
2157,5.78351e+76
2158,5.78887e+76
2159,5.79424e+76
2160,5.7996e+76
2161,5.80498e+76
2162,5.81035e+76
2163,5.81573e+76
2164,5.8211e+76
2165,5.82649e+76
2166,5.83187e+76
2167,5.83726e+76
2168,5.84264e+76
2169,5.84804e+76
2170,5.85343e+76
2171,5.85883e+76
2172,5.86422e+76
2173,5.86962e+76
2174,5.87503e+76
2175,5.88043e+76
2176,5.88584e+76
2177,5.89125e+76
2178,5.89667e+76
2179,5.90208e+76
2180,5.9075e+76
2181,5.91292e+76
2182,5.91835e+76
2183,5.92377e+76
2184,5.9292e+76
2185,5.93463e+76
2186,5.94006e+76
2187,5.9455e+76
2188,5.95094e+76
2189,5.95638e+76
2190,5.96182e+76
2191,5.96727e+76
2192,5.97272e+76
2193,5.97817e+76
2194,5.98362e+76
2195,5.98908e+76
2196,5.99454e+76
2197,6e+76
2198,6.00546e+76
2199,6.01093e+76
2200,6.01639e+76
2201,6.02186e+76
2202,6.02734e+76
2203,6.03281e+76
2204,6.03829e+76
2205,6.04377e+76
2206,6.04926e+76
2207,6.05474e+76
2208,6.06023e+76
2209,6.06572e+76
2210,6.07121e+76
2211,6.07671e+76
2212,6.08221e+76
2213,6.08771e+76
2214,6.09321e+76
2215,6.09872e+76
2216,6.10422e+76
2217,6.10973e+76
2218,6.11525e+76
2219,6.12076e+76
2220,6.12628e+76
2221,6.1318e+76
2222,6.13732e+76
2223,6.14285e+76
2224,6.14838e+76
2225,6.15391e+76
2226,6.15944e+76
2227,6.16497e+76
2228,6.17051e+76
2229,6.17605e+76
2230,6.1816e+76
2231,6.18714e+76
2232,6.19269e+76
2233,6.19824e+76
2234,6.20379e+76
2235,6.20935e+76
2236,6.2149e+76
2237,6.22046e+76
2238,6.22603e+76
2239,6.23159e+76
2240,6.23716e+76
2241,6.24273e+76
2242,6.2483e+76
2243,6.25388e+76
2244,6.25946e+76
2245,6.26504e+76
2246,6.27062e+76
2247,6.2762e+76
2248,6.28179e+76
2249,6.28738e+76
2250,6.29297e+76
2251,6.29857e+76
2252,6.30417e+76
2253,6.30977e+76
2254,6.31537e+76
2255,6.32097e+76
2256,6.32658e+76
2257,6.33219e+76
2258,6.3378e+76
2259,6.34342e+76
2260,6.34904e+76
2261,6.35466e+76
2262,6.36028e+76
2263,6.3659e+76
2264,6.37153e+76
2265,6.37716e+76
2266,6.38279e+76
2267,6.38843e+76
2268,6.39406e+76
2269,6.3997e+76
2270,6.40535e+76
2271,6.41099e+76
2272,6.41664e+76
2273,6.42229e+76
2274,6.42794e+76
2275,6.43359e+76
2276,6.43925e+76
2277,6.44491e+76
2278,6.45057e+76
2279,6.45624e+76
2280,6.46191e+76
2281,6.46757e+76
2282,6.47325e+76
2283,6.47892e+76
2284,6.4846e+76
2285,6.49028e+76
2286,6.49596e+76
2287,6.50164e+76
2288,6.50733e+76
2289,6.51302e+76
2290,6.51871e+76
2291,6.52441e+76
2292,6.5301e+76
2293,6.5358e+76
2294,6.54151e+76
2295,6.54721e+76
2296,6.55292e+76
2297,6.55863e+76
2298,6.56434e+76
2299,6.57005e+76
2300,6.57577e+76
2301,6.58149e+76
2302,6.58721e+76
2303,6.59293e+76
2304,6.59866e+76
2305,6.60439e+76
2306,6.61012e+76
2307,6.61586e+76
2308,6.62159e+76
2309,6.62733e+76
2310,6.63307e+76
2311,6.63882e+76
2312,6.64456e+76
2313,6.65031e+76
2314,6.65607e+76
2315,6.66182e+76
2316,6.66758e+76
2317,6.67334e+76
2318,6.6791e+76
2319,6.68486e+76
2320,6.69063e+76
2321,6.6964e+76
2322,6.70217e+76
2323,6.70794e+76
2324,6.71372e+76
2325,6.7195e+76
2326,6.72528e+76
2327,6.73106e+76
2328,6.73685e+76
2329,6.74264e+76
2330,6.74843e+76
2331,6.75422e+76
2332,6.76002e+76
2333,6.76582e+76
2334,6.77162e+76
2335,6.77742e+76
2336,6.78323e+76
2337,6.78904e+76
2338,6.79485e+76
2339,6.80066e+76
2340,6.80648e+76
2341,6.8123e+76
2342,6.81812e+76
2343,6.82394e+76
2344,6.82977e+76
2345,6.8356e+76
2346,6.84143e+76
2347,6.84726e+76
2348,6.8531e+76
2349,6.85894e+76
2350,6.86478e+76
2351,6.87062e+76
2352,6.87647e+76
2353,6.88232e+76
2354,6.88817e+76
2355,6.89402e+76
2356,6.89988e+76
2357,6.90574e+76
2358,6.9116e+76
2359,6.91746e+76
2360,6.92333e+76
2361,6.9292e+76
2362,6.93507e+76
2363,6.94094e+76
2364,6.94682e+76
2365,6.95269e+76
2366,6.95858e+76
2367,6.96446e+76
2368,6.97035e+76
2369,6.97623e+76
2370,6.98212e+76
2371,6.98802e+76
2372,6.99391e+76
2373,6.99981e+76
2374,7.00571e+76
2375,7.01162e+76
2376,7.01752e+76
2377,7.02343e+76
2378,7.02934e+76
2379,7.03525e+76
2380,7.04117e+76
2381,7.04709e+76
2382,7.05301e+76
2383,7.05893e+76
2384,7.06486e+76
2385,7.07079e+76
2386,7.07672e+76
2387,7.08265e+76
2388,7.08858e+76
2389,7.09452e+76
2390,7.10046e+76
2391,7.10641e+76
2392,7.11235e+76
2393,7.1183e+76
2394,7.12425e+76
2395,7.1302e+76
2396,7.13616e+76
2397,7.14212e+76
2398,7.14808e+76
2399,7.15404e+76
2400,7.16001e+76
2401,7.16597e+76
2402,7.17194e+76
2403,7.17792e+76
2404,7.18389e+76
2405,7.18987e+76
2406,7.19585e+76
2407,7.20183e+76
2408,7.20782e+76
2409,7.21381e+76
2410,7.2198e+76
2411,7.22579e+76
2412,7.23178e+76
2413,7.23778e+76
2414,7.24378e+76
2415,7.24979e+76
2416,7.25579e+76
2417,7.2618e+76
2418,7.26781e+76
2419,7.27382e+76
2420,7.27984e+76
2421,7.28585e+76
2422,7.29187e+76
2423,7.2979e+76
2424,7.30392e+76
2425,7.30995e+76
2426,7.31598e+76
2427,7.32201e+76
2428,7.32805e+76
2429,7.33408e+76
2430,7.34012e+76
2431,7.34617e+76
2432,7.35221e+76
2433,7.35826e+76
2434,7.36431e+76
2435,7.37036e+76
2436,7.37642e+76
2437,7.38247e+76
2438,7.38853e+76
2439,7.3946e+76
2440,7.40066e+76
2441,7.40673e+76
2442,7.4128e+76
2443,7.41887e+76
2444,7.42495e+76
2445,7.43102e+76
2446,7.4371e+76
2447,7.44319e+76
2448,7.44927e+76
2449,7.45536e+76
2450,7.46145e+76
2451,7.46754e+76
2452,7.47363e+76
2453,7.47973e+76
2454,7.48583e+76
2455,7.49193e+76
2456,7.49804e+76
2457,7.50414e+76
2458,7.51025e+76
2459,7.51637e+76
2460,7.52248e+76
2461,7.5286e+76
2462,7.53472e+76
2463,7.54084e+76
2464,7.54696e+76
2465,7.55309e+76
2466,7.55922e+76
2467,7.56535e+76
2468,7.57149e+76
2469,7.57762e+76
2470,7.58376e+76
2471,7.58991e+76
2472,7.59605e+76
2473,7.6022e+76
2474,7.60835e+76
2475,7.6145e+76
2476,7.62065e+76
2477,7.62681e+76
2478,7.63297e+76
2479,7.63913e+76
2480,7.64529e+76
2481,7.65146e+76
2482,7.65763e+76
2483,7.6638e+76
2484,7.66998e+76
2485,7.67615e+76
2486,7.68233e+76
2487,7.68851e+76
2488,7.6947e+76
2489,7.70089e+76
2490,7.70707e+76
2491,7.71327e+76
2492,7.71946e+76
2493,7.72566e+76
2494,7.73186e+76
2495,7.73806e+76
2496,7.74426e+76
2497,7.75047e+76
2498,7.75668e+76
2499,7.76289e+76
2500,7.7691e+76
2501,7.77532e+76
2502,7.78154e+76
2503,7.78776e+76
2504,7.79398e+76
2505,7.80021e+76
2506,7.80644e+76
2507,7.81267e+76
2508,7.81891e+76
2509,7.82514e+76
2510,7.83138e+76
2511,7.83762e+76
2512,7.84387e+76
2513,7.85011e+76
2514,7.85636e+76
2515,7.86261e+76
2516,7.86887e+76
2517,7.87512e+76
2518,7.88138e+76
2519,7.88764e+76
2520,7.89391e+76
2521,7.90017e+76
2522,7.90644e+76
2523,7.91271e+76
2524,7.91899e+76
2525,7.92526e+76
2526,7.93154e+76
2527,7.93782e+76
2528,7.94411e+76
2529,7.95039e+76
2530,7.95668e+76
2531,7.96297e+76
2532,7.96927e+76
2533,7.97556e+76
2534,7.98186e+76
2535,7.98816e+76
2536,7.99446e+76
2537,8.00077e+76
2538,8.00708e+76
2539,8.01339e+76
2540,8.0197e+76
2541,8.02602e+76
2542,8.03234e+76
2543,8.03866e+76
2544,8.04498e+76
2545,8.05131e+76
2546,8.05764e+76
2547,8.06397e+76
2548,8.0703e+76
2549,8.07664e+76
2550,8.08298e+76
2551,8.08932e+76
2552,8.09566e+76
2553,8.10201e+76
2554,8.10835e+76
2555,8.1147e+76
2556,8.12106e+76
2557,8.12741e+76
2558,8.13377e+76
2559,8.14013e+76
2560,8.1465e+76
2561,8.15286e+76
2562,8.15923e+76
2563,8.1656e+76
2564,8.17197e+76
2565,8.17835e+76
2566,8.18473e+76
2567,8.19111e+76
2568,8.19749e+76
2569,8.20388e+76
2570,8.21026e+76
2571,8.21665e+76
2572,8.22305e+76
2573,8.22944e+76
2574,8.23584e+76
2575,8.24224e+76
2576,8.24864e+76
2577,8.25505e+76
2578,8.26146e+76
2579,8.26787e+76
2580,8.27428e+76
2581,8.2807e+76
2582,8.28711e+76
2583,8.29354e+76
2584,8.29996e+76
2585,8.30638e+76
2586,8.31281e+76
2587,8.31924e+76
2588,8.32567e+76
2589,8.33211e+76
2590,8.33855e+76
2591,8.34499e+76
2592,8.35143e+76
2593,8.35788e+76
2594,8.36432e+76
2595,8.37077e+76
2596,8.37723e+76
2597,8.38368e+76
2598,8.39014e+76
2599,8.3966e+76
2600,8.40306e+76
2601,8.40953e+76
2602,8.41599e+76
2603,8.42247e+76
2604,8.42894e+76
2605,8.43541e+76
2606,8.44189e+76
2607,8.44837e+76
2608,8.45485e+76
2609,8.46134e+76
2610,8.46783e+76
2611,8.47432e+76
2612,8.48081e+76
2613,8.4873e+76
2614,8.4938e+76
2615,8.5003e+76
2616,8.5068e+76
2617,8.51331e+76
2618,8.51982e+76
2619,8.52632e+76
2620,8.53284e+76
2621,8.53935e+76
2622,8.54587e+76
2623,8.55239e+76
2624,8.55891e+76
2625,8.56544e+76
2626,8.57196e+76
2627,8.57849e+76
2628,8.58503e+76
2629,8.59156e+76
2630,8.5981e+76
2631,8.60464e+76
2632,8.61118e+76
2633,8.61772e+76
2634,8.62427e+76
2635,8.63082e+76
2636,8.63737e+76
2637,8.64393e+76
